"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
2246.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0.0037,0.7,58.99,+,0.0070372944566875735
2256.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0.0037,0.7,58.99,+,0.0070372944566875735
2266.9333333333334,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0.0037,0.7,58.99,+,0.0070372944566875735
2276.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.96,72.57,+,0.005720407882044923
2286.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.82,65.09,+,0.0063777846059302505
2296.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.94,69.52,+,0.005971375143843499
2306.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.84,70.17,+,0.005916060994727091
2316.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.76,64.01,+,0.0064853929073582246
2326.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.73,61.64,+,0.006734750162232316
2336.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.71,60.39,+,0.006874151349561186
2346.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.7,59.73,+,0.0069501088230370005
2356.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.7,59.73,+,0.0069501088230370005
2366.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.7,59.73,+,0.0069501088230370005
2376.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.97,81.83,+,0.005073078333129659
2387.0,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.82,69.25,+,0.005994657039711191
2396.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0,0.75,62.65,+,0.0066261771747805264
2406.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.9917,0.92,46.97,+,0.008838194592292953
2416.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,0.5822,0.85,56.66,+,0.007326685492410872
2426.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,7.6574,0.95,21.66,+,0.0191657433056325
2436.9333333333334,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,5.7475,0.88,32.75,+,0.012675725190839695
2446.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,6.0419,0.92,31.04,+,0.013374033505154639
2456.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,7.2154,0.94,24.23,+,0.017132893107717706
2466.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,6.7031,0.99,27.2,+,0.015262132352941177
2476.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,6.6630,0.96,27.43,+,0.015134159679183376
2486.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.0117,0.88,46.88,+,0.008855162116040954
2496.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.9714,0.97,43.02,+,0.009649697814969781
2506.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.1735,0.97,54.28,+,0.007647936624907885
2516.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.6982,0.85,48.15,+,0.00862159916926272
2526.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,7.2504,0.92,24.02,+,0.017282681099084096
2536.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.5685,0.93,52.69,+,0.0078787246156766
2546.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.0934,0.8,50.58,+,0.008207394226967181
2557.0,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.3097,0.74,49.71,+,0.008351036008851337
2566.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.4068,0.72,49.32,+,0.008417072181670721
2576.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.4503,0.7,49.14,+,0.008447903947903948
2586.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.3311,0.73,45.6,+,0.009103728070175439
2596.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.9473,0.9,51.17,+,0.008112761383623216
2606.9333333333334,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.1265,0.79,50.45,+,0.008228543111992071
2616.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.5899,0.94,52.6,+,0.007892205323193915
2626.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.9466,0.81,51.17,+,0.008112761383623216
2636.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.3412,0.94,45.56,+,0.009111720807726075
2646.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,4.2799,0.98,41.28,+,0.010056443798449612
2656.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.7286,0.84,44.0,+,0.009434772727272727
2666.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.7891,0.76,47.78,+,0.00868836333193805
2676.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.3480,0.72,49.55,+,0.008378002018163471
2686.9166666666665,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.7264,0.86,52.05,+,0.007975600384245917
2696.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,1.8709,0.77,51.47,+,0.008065475034000388
2706.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.0891,0.89,46.57,+,0.00891410779471763
2716.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.7459,0.84,47.95,+,0.008657559958289885
2726.9666666666667,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.6166,0.87,48.47,+,0.008564679182999795
2736.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,5.0327,0.95,36.91,+,0.01124708751015985
2746.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.4242,0.81,45.23,+,0.009178200309529073
2756.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,2.4961,0.75,48.96,+,0.008478962418300654
2766.9,Eastern Express Highway,502-03126,Advokate Almeda Marg,0.41513,59,3.4935,0.98,44.95,+,0.009235372636262514
0.9166666666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.4235,0.83,40.9,+,0.03064107579462103
67.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.0218,0.82,45.59,+,0.02748892300943189
77.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.7697,0.9,39.75,+,0.03152754716981132
87.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.8929,0.79,39.34,+,0.03185612608032536
97.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.0623,0.74,38.77,+,0.03232447768893474
106.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.1712,0.72,38.41,+,0.03262744077063265
117.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.2461,0.7,38.15,+,0.032849803407601574
127.91666666666667,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.3569,0.94,47.81,+,0.026212507843547374
137.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.2725,0.93,44.75,+,0.02800491620111732
147.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,5.5899,0.89,27.96,+,0.04482188841201717
157.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,4.6370,0.78,32.56,+,0.038489557739557735
167.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.7793,0.94,39.71,+,0.03155930496096701
177.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.2286,0.87,44.9,+,0.027911358574610245
187.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,4.4918,0.95,33.26,+,0.037679494888755265
196.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.1534,0.96,38.46,+,0.03258502340093604
207.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.4679,0.96,44.1,+,0.02841768707482993
217.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.7942,0.97,43.01,+,0.029137874912810977
226.93333333333334,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.2958,0.87,41.33,+,0.03032228405516574
236.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.3399,0.77,37.84,+,0.033118921775898515
247.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.4938,0.88,37.33,+,0.0335713903027056
256.9166666666667,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.6818,0.79,36.7,+,0.03414768392370572
265.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.97,49.46,+,0.025338050950262838
276.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,5.4602,0.96,28.59,+,0.04383420776495278
287.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.93,50.83,+,0.02465512492622467
297.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.1745,0.86,45.08,+,0.02779991126885537
307.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.91,50.78,+,0.024679401339109886
316.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.4674,0.84,47.44,+,0.026416947723440137
326.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.9465,0.98,35.81,+,0.03499636972912594
336.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.3335,0.86,37.86,+,0.033101426307448494
345.93333333333334,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.1562,0.77,41.8,+,0.02998133971291866
356.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,4.9093,0.94,31.25,+,0.04010304
366.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.9619,0.94,39.1,+,0.032051662404092074
376.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.9894,0.8,42.35,+,0.029591971664698936
386.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.7383,0.86,39.85,+,0.03144843161856963
396.93333333333334,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.2991,0.93,41.32,+,0.030329622458857695
406.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.6608,0.97,36.77,+,0.03408267609464237
416.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.6096,0.95,46.96,+,0.026686967632027256
426.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.97,52.36,+,0.02393468296409473
436.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.83,49.16,+,0.025492676973148904
446.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.3318,0.75,47.89,+,0.02616871998329505
456.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.86,54.05,+,0.02318630897317299
466.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.2692,0.84,48.1,+,0.026054469854469853
476.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0803,0.85,48.73,+,0.025717627744715782
486.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.1764,0.97,48.41,+,0.025887626523445572
496.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.83,52.34,+,0.023943828811616354
506.9166666666667,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.75,50.5,+,0.024816237623762376
515.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.72,49.67,+,0.025230924099053753
526.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.89,52.76,+,0.02375322213798332
536.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.4181,0.91,40.92,+,0.030626099706744868
546.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.0855,0.79,45.37,+,0.027622217324223056
556.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,5.7873,0.97,27.01,+,0.04639837097371344
566.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.2202,0.94,41.58,+,0.03013997113997114
576.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.6695,0.97,46.76,+,0.026801112061591106
586.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.4018,0.85,47.66,+,0.026295006294586656
596.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.8964,0.84,46.01,+,0.027237991740925886
605.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.1559,0.87,45.14,+,0.027762959680992468
616.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.5189,0.77,47.27,+,0.026511952612650727
626.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.2329,0.73,48.22,+,0.02598963085856491
636.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.1045,0.71,48.65,+,0.025759917780061665
646.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.78,59.22,+,0.02116210739614995
656.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.73,53.59,+,0.023385333084530696
666.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.5020,0.93,43.98,+,0.02849522510231924
676.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.0710,0.81,45.42,+,0.027591809775429327
685.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.4238,0.93,37.56,+,0.03336581469648562
696.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.5369,0.8,43.87,+,0.02856667426487349
706.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.4676,0.82,44.1,+,0.02841768707482993
716.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.6588,0.75,46.8,+,0.02677820512820513
726.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.2957,0.72,48.01,+,0.026103311810039578
736.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.1327,0.71,48.56,+,0.02580766062602965
746.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0595,0.7,48.8,+,0.025680737704918036
756.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0313,0.7,48.9,+,0.025628220858895705
766.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0140,0.7,48.95,+,0.025602042900919303
776.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.0286,0.94,42.22,+,0.029683088583609664
786.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.9106,0.81,45.96,+,0.027267624020887726
796.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.1569,0.89,45.13,+,0.02776911145579437
806.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.5193,0.78,47.26,+,0.026517562420651716
816.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.88,50.75,+,0.02469399014778325
826.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.78,49.78,+,0.025175170751305743
836.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.73,49.35,+,0.025394528875379938
846.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.71,49.16,+,0.025492676973148904
855.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.7,49.08,+,0.025534229828850858
866.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.7,49.08,+,0.025534229828850858
876.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.7,49.08,+,0.025534229828850858
886.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.7,49.08,+,0.025534229828850858
896.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0,0.7,49.08,+,0.025534229828850858
906.9333333333333,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,3.6852,0.85,36.69,+,0.034156991005723635
916.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,4.4981,0.93,33.23,+,0.03771351188684924
926.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.1185,0.8,41.92,+,0.02989551526717557
936.9166666666666,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.9510,0.74,45.82,+,0.027350938454823222
946.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.4269,0.72,47.57,+,0.026344755097750683
956.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.1916,0.7,48.36,+,0.02591439205955335
966.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0860,0.7,48.71,+,0.025728187230548143
976.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.0386,0.7,48.87,+,0.025643953345610804
986.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,2.8894,0.86,39.35,+,0.03184803049555273
996.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,1.7919,0.77,43.01,+,0.029137874912810977
1006.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.2123,0.85,48.29,+,0.02595195692689998
